Product Page_url,Product Image_url,Image_Large,Product Name,Product Title,Product Listing Title,Brand,Catalog Number,Model/Part Number,Base Unit of Measure,Family,Series,Heating Capacity,Heating Efficiency,Configuration,Blower Size,Gas Stages,Blower Type,Product Voltage,Product Depth,Product Width,Product Height,Gross Weight,Type,Energy Star Certified,Low Nox
https://www.lennoxpros.com/el280uh045e36a-80afue-gas-furnace/p/17D39,https://images.lennoxpros.com/is/image/LennoxIntl/17D39?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D39,Lennox EL280UH045E36A Furnace,"Lennox Elite EL280E, EL280UH045E36A, 80% AFUE, 44000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH045E36A 2 Stage Heat Furance,Lennox,17D39,EL280UH045E36A,Unit(S),EL280E,Elite,44000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,111 lbs.,2 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el280uh110e48c-80afue-gas-furnace/p/17D32,https://images.lennoxpros.com/is/image/LennoxIntl/17D32?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D32,Lennox EL280UH110E48C Furnace,"Lennox Elite EL280E, EL280UH110E48C, 80% AFUE, 110000 BTU, 4 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH110E48C 2 Stage Heat Furance,Lennox,17D32,EL280UH110E48C,Unit(S),EL280E,Elite,110000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,152 lbs.,2 Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/el280uh070xe36a-80afue-gas-furnace/p/17D38,https://images.lennoxpros.com/is/image/LennoxIntl/17D38?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D38,Lennox EL280UH070XE36A Furnace,"Lennox Elite EL280E, EL280UH070XE36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH070XE36A 2 Stage Heat Furance,Lennox,17D38,EL280UH070XE36A,Unit(S),EL280E,Elite,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,121 lbs.,,No,Low NOx
https://www.lennoxpros.com/el280df090e48b-80afue-gas-furnace/p/17D40,https://images.lennoxpros.com/is/image/LennoxIntl/17D40?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D40,Lennox EL280DF090E48B Furnace,"Lennox Elite EL280E, EL280DF090E48B, 80% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox EL280DF090E48B 2 Stage Heat Furance,Lennox,17D40,EL280DF090E48B,Unit(S),EL280E,Elite,88000 Btuh,80% AFUE,Downflow,4 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,142 lbs.,2 Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/el196uh090xe48c-furnace-gas-90btuh-4ton/p/16J05,https://images.lennoxpros.com/is/image/LennoxIntl/16J05?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J05,Lennox EL196UH090XE48C Furnace,"Lennox Elite EL196E, EL196UH090XE48C, 96% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH090XE48C 1 Stage Heat Furance,Lennox,16J05,EL196UH090XE48C,Unit(S),EL196E,Elite,88000 Btuh,96% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el196uh070xe36b-furnace-gas-70btuh-3ton/p/16J04,https://images.lennoxpros.com/is/image/LennoxIntl/16J04?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/16J04,Lennox EL196UH070XE36B Furnace,"Lennox Elite EL196E, EL196UH070XE36B, 96% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL196UH070XE36B 1 Stage Heat Furance,Lennox,16J04,EL196UH070XE36B,Unit(S),EL196E,Elite,66000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el280uh090xe48b-80afue-gas-furnace/p/17D35,https://images.lennoxpros.com/is/image/LennoxIntl/17D35?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17D35,Lennox EL280UH090XE48B Furnace,"Lennox Elite EL280E, EL280UH090XE48B, 80% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL280UH090XE48B 2 Stage Heat Furance,Lennox,17D35,EL280UH090XE48B,Unit(S),EL280E,Elite,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,140 lbs.,,No,Low NOx
https://www.lennoxpros.com/el297df045xe36b-45btuh3t/p/24X65,https://images.lennoxpros.com/is/image/LennoxIntl/24X65?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X65,Lennox EL297DF045XE36B Furnace,"Lennox Elite EL297DFE, EL297DF045XE36B, 97% AFUE, 44000 BTU, 3 Ton, 2 Stage, Constant Torque Downflow Low Nox Gas Furnace",Lennox EL297DF045XE36B 2 Stage Furance,Lennox,24X65,EL297DF045XE36B,Unit(S),EL297DFE,Elite,44000 Btuh,97% AFUE,Downflow,3 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,2-Stage Constant Torque Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el180uh080ne48b-80afue-gas-furnace-80000-btuh-4-ton-ultra-low-nox/p/15F80,https://images.lennoxpros.com/is/image/LennoxIntl/15F80?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15F80,Lennox EL180UH080NE48B Furnace,"Lennox Elite EL180NE, EL180UH080NE48B, 80% AFUE, 80000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox EL180UH080NE48B 1 Stage Heat Furance,Lennox,15F80,EL180UH080NE48B,Unit(S),EL180NE,Elite,80000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,125 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/ml180uh045v36a-gas-furnace/p/17Y68,https://images.lennoxpros.com/is/image/LennoxIntl/17Y68?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17Y68,Lennox ML180UH045V36A Furnace,"Lennox Merit ML180V, ML180UH045V36A, 80% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH045V36A 1 Stage Heat Furance,Lennox,17Y68,ML180UH045V36A,Unit(S),ML180V,Merit,44000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,104 lbs.,1-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/ml180uh030v36a-gas-furnace/p/17Y66,https://images.lennoxpros.com/is/image/LennoxIntl/17Y66?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17Y66,Lennox ML180UH030V36A Furnace,"Lennox Merit ML180V, ML180UH030V36A, 80% AFUE, 30000 BTU, 3 Ton, 1 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH030V36A 1 Stage Heat Furance,Lennox,17Y66,ML180UH030V36A,Unit(S),ML180V,Merit,30000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,103 lbs.,1-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/ml180uh070v36b-gas-furnace/p/17Y71,https://images.lennoxpros.com/is/image/LennoxIntl/17Y71?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17Y71,Lennox ML180UH070V36B Furnace,"Lennox Merit ML180V, ML180UH070V36B, 80% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH070V36B 1 Stage Heat Furance,Lennox,17Y71,ML180UH070V36B,Unit(S),ML180V,Merit,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,117 lbs.,1-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/ml180uh090v48b-gas-furnace/p/17Y75,https://images.lennoxpros.com/is/image/LennoxIntl/17Y75?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17Y75,Lennox ML180UH090V48B Furnace,"Lennox Merit ML180V, ML180UH090V48B, 80% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH090V48B 1 Stage Heat Furance,Lennox,17Y75,ML180UH090V48B,Unit(S),ML180V,Merit,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,134 lbs.,1-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/ml296df090xv60c-96afue-gas-furnace/p/17H16,https://images.lennoxpros.com/is/image/LennoxIntl/17H16?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17H16,Lennox ML296DF090XV60C Furnace,"Lennox Merit ML296V, ML296DF090XV60C, 96% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox ML296DF090XV60C 2 Stage Heat Furance,Lennox,17H16,ML296DF090XV60C,Unit(S),ML296V,Merit,88000 Btuh,96% AFUE,Downflow,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml193df090xe48c-93afue-downflow-gas-furnace/p/17A63,https://images.lennoxpros.com/is/image/LennoxIntl/17A63?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17A63,Lennox ML193DF090XE48C Furnace,"Lennox Merit ML193E, ML193DF090XE48C, 93% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML193DF090XE48C 1 Stage Heat Furance,Lennox,17A63,ML193DF090XE48C,Unit(S),ML193DFE,Merit,88000 Btuh,93% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,153 lbs.,,Yes (U.S. South),Low NOx
https://www.lennoxpros.com/el297df090xe48c90btuh4t/p/24X67,https://images.lennoxpros.com/is/image/LennoxIntl/24X67?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X67,Lennox EL297DF090XE48C Furnace,"Lennox Elite EL297DFE, EL297DF090XE48C, 97% AFUE, 88000 BTU, 4 Ton, 2 Stage, Constant Torque Downflow Low Nox Gas Furnace",Lennox EL297DF090XE48C 2 Stage Furance,Lennox,24X67,EL297DF090XE48C,Unit(S),EL297DFE,Elite,88000 Btuh,97% AFUE,Downflow,4 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,162 lbs.,2-Stage Constant Torque Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/ml296df070xv48b-96afue-gas-furnace/p/17H15,https://images.lennoxpros.com/is/image/LennoxIntl/17H15?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17H15,Lennox ML296DF070XV48B Furnace,"Lennox Merit ML296V, ML296DF070XV48B, 96% AFUE, 66000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox ML296DF070XV48B 2 Stage Heat Furance,Lennox,17H15,ML296DF070XV48B,Unit(S),ML296V,Merit,66000 Btuh,96% AFUE,Downflow,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,141 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml193uh030xe36b-93afue-upflow-horizontal-gas-furnace/p/17A50,https://images.lennoxpros.com/is/image/LennoxIntl/17A50?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17A50,Lennox ML193UH030XE36B Furnace,"Lennox Merit ML193E, ML193UH030XE36B, 93% AFUE, 30000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox ML193UH030XE36B 1 Stage Heat Furance,Lennox,17A50,ML193UH030XE36B,Unit(S),ML193UHE,Merit,30000 Btuh,93% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,,Yes (U.S. South),Low NOx
https://www.lennoxpros.com/ml196df090xe48c-gas-furnace/p/19A38,https://images.lennoxpros.com/is/image/LennoxIntl/19A38?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A38,Lennox ML196DF090XE48C Furnace,"Lennox Merit ML196E, ML196DF090XE48C, 96% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML196DF090XE48C 1 Stage Heat Furance,Lennox,19A38,ML196DF090XE48C,Unit(S),ML196E,Merit,88000 Btuh,96% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,151 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml193df045xe36b-93afue-downflow-gas-furnace/p/17A60,https://images.lennoxpros.com/is/image/LennoxIntl/17A60?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17A60,Lennox ML193DF045XE36B Furnace,"Lennox Merit ML193E, ML193DF045XE36B, 93% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML193DF045XE36B 1 Stage Heat Furance,Lennox,17A60,ML193DF045XE36B,Unit(S),ML193DFE,Merit,44000 Btuh,93% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,,Yes (U.S. South),Low NOx
https://www.lennoxpros.com/ml180df070e36a-downflow/p/18U91,https://images.lennoxpros.com/is/image/LennoxIntl/18U91?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/18U91,Lennox ML180DF070E36A Furnace,"Lennox Merit ML180E, ML180DF070E36A, 80% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML180DF070E36A 1 Stage Heat Furance,Lennox,18U91,ML180DF070E36A,Unit(S),ML180E,Merit,66000 Btuh,80% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,126 lbs.,1-Stage Constant Torque Downflow Gas Furnace,No,
https://www.lennoxpros.com/ml296df045xv36b-96afue-downflow-gas-furnace/p/17H14,https://images.lennoxpros.com/is/image/LennoxIntl/17H14?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17H14,Lennox ML296DF045XV36B Furnace,"Lennox Merit ML296V, ML296DF045XV36B, 96% AFUE, 44000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox ML296DF045XV36B 2 Stage Heat Furance,Lennox,17H14,ML296DF045XV36B,Unit(S),ML296V,Merit,44000 Btuh,96% AFUE,Downflow,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,124 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml193df070xe36b-93afue-downflow-gas-furnace/p/17A61,https://images.lennoxpros.com/is/image/LennoxIntl/17A61?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17A61,Lennox ML193DF070XE36B Furnace,"Lennox Merit ML193E, ML193DF070XE36B, 93% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML193DF070XE36B 1 Stage Heat Furance,Lennox,17A61,ML193DF070XE36B,Unit(S),ML193DFE,Merit,66000 Btuh,93% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,135 lbs.,,Yes (U.S. South),Low NOx
https://www.lennoxpros.com/ml193uh045xp36b-93%25-afue-merit-series-high-efficiency-upflow-horizontal-gas-furnace44000-btuh-3-ton/p/55W38,https://images.lennoxpros.com/is/image/LennoxIntl/55W38?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/55W38,Lennox ML193UH045XP36B Furnace,"Lennox Merit ML193, ML193UH045XP36B, 93% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox ML193UH045XP36B 1 Stage Heat Furance,Lennox,55W38,ML193UH045XP36B,Unit(S),ML193,Merit,44000 Btuh,93% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,125 lbs.,,No,Low NOx
https://www.lennoxpros.com/ml193df090xp48c-93%25-afue-merit-series-high-efficiency-downflow-gas-furnace88000-btuh-4-ton/p/55W48,https://images.lennoxpros.com/is/image/LennoxIntl/55W48?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/55W48,Lennox ML193DF090XP48C Furnace,"Lennox Merit ML193, ML193DF090XP48C, 93% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Multi-Speed Downflow Gas Furnace",Lennox ML193DF090XP48C 1 Stage Heat Furance,Lennox,55W48,ML193DF090XP48C,Unit(S),ML193,Merit,88000 Btuh,93% AFUE,Downflow,4 Ton,1 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,146 lbs.,,No,Low NOx
https://www.lennoxpros.com/ml193uh110xp60c-93%25-afue-merit-series-high-efficiency-upflow-horizontal-gas-furnace110000-btuh-5-ton/p/55W44,https://images.lennoxpros.com/is/image/LennoxIntl/55W44?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/55W44,Lennox ML193UH110XP60C Furnace,"Lennox Merit ML193, ML193UH110XP60C, 93% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox ML193UH110XP60C 1 Stage Heat Furance,Lennox,55W44,ML193UH110XP60C,Unit(S),ML193,Merit,110000 Btuh,93% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,162 lbs.,,No,Low NOx
https://www.lennoxpros.com/ml193uh110xp48c-93%25-afue-merit-series-high-efficiency-upflow-horizontal-gas-furnace110000-btuh-4-ton/p/55W43,https://images.lennoxpros.com/is/image/LennoxIntl/55W43?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/55W43,Lennox ML193UH110XP48C Furnace,"Lennox Merit ML193, ML193UH110XP48C, 93% AFUE, 110000 BTU, 4 Ton, 1 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox ML193UH110XP48C 1 Stage Heat Furance,Lennox,55W43,ML193UH110XP48C,Unit(S),ML193,Merit,110000 Btuh,93% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Multi-Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,154 lbs.,,No,Low NOx
https://www.lennoxpros.com/ml196df070xe48b-gas-furnace/p/19A37,https://images.lennoxpros.com/is/image/LennoxIntl/19A37?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A37,Lennox ML196DF070XE48B Furnace,"Lennox Merit ML196E, ML196DF070XE48B, 96% AFUE, 66000 BTU, 4 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML196DF070XE48B 1 Stage Heat Furance,Lennox,19A37,ML196DF070XE48B,Unit(S),ML196E,Merit,66000 Btuh,96% AFUE,Downflow,4 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,136 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml196df045xe36b-gas-furnace/p/19A36,https://images.lennoxpros.com/is/image/LennoxIntl/19A36?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A36,Lennox ML196DF045XE36B Furnace,"Lennox Merit ML196E, ML196DF045XE36B, 96% AFUE, 44000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Downflow Gas Furnace",Lennox ML196DF045XE36B 1 Stage Heat Furance,Lennox,19A36,ML196DF045XE36B,Unit(S),ML196E,Merit,44000 Btuh,96% AFUE,Downflow,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,121 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml193uh110xe60c-93afue-upflow-horizontal-gas-furnace/p/17A59,https://images.lennoxpros.com/is/image/LennoxIntl/17A59?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17A59,Lennox ML193UH110XE60C Furnace,"Lennox Merit ML193E, ML193UH110XE60C, 93% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox ML193UH110XE60C 1 Stage Heat Furance,Lennox,17A59,ML193UH110XE60C,Unit(S),ML193UHE,Merit,110000 Btuh,93% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,168 lbs.,,Yes (U.S. South),Low NOx
https://www.lennoxpros.com/lennox-gas-furnace-merit-series-ml196uh030xe36b/p/19V16,https://images.lennoxpros.com/is/image/LennoxIntl/19V16?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19V16,Lennox ML196UH030XE36B Furnace,"Lennox Merit ML196E, ML196UH030XE36B, 96% AFUE, 30000 BTU, 3 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox ML196UH030XE36B 1 Stage Heat Furance,Lennox,19V16,ML196UH030XE36B,Unit(S),ML196E,Merit,30000 Btuh,96% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,28.75 Inch,17.5 Inch,33 Inch,124 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml296uh110xv60c-96afue-gas-furnace/p/17H13,https://images.lennoxpros.com/is/image/LennoxIntl/17H13?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/17H13,Lennox ML296UH110XV60C Furnace,"Lennox Merit ML296V, ML296UH110XV60C, 96% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox ML296UH110XV60C 2 Stage Heat Furance,Lennox,17H13,ML296UH110XV60C,Unit(S),ML296V,Merit,110000 Btuh,96% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/ml180uh135e60d-80afue-upflow-horizontal-gas-furnace-5ton/p/81W26,https://images.lennoxpros.com/is/image/LennoxIntl/81W26?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/81W26,Lennox ML180UH135E60D Furnace,"Lennox Merit ML180E, ML180UH135E60D, 80% AFUE, 132000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox ML180UH135E60D 1 Stage Heat Furance,Lennox,81W26,ML180UH135E60D,Unit(S),ML180E,Merit,132000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,178 lbs.,1-Stage Constant Torque Horizontal Gas Furnace,No,
https://www.lennoxpros.com/ml180uh070tp36a-furnace-gas-70btuh-3ton/p/96W50,https://images.lennoxpros.com/is/image/LennoxIntl/96W50?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W50,Lennox ML180UH070TP36A Furnace,"Lennox Merit ML180, ML180UH070TP36A, 80% AFUE, 66000 BTU, 3 Ton, 1 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH070TP36A 1 Stage Heat Furance,Lennox,96W50,ML180UH070TP36A,Unit(S),ML180,Merit,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,1 Stage Heat,Multi-Speed,220/240 VAC 1 Ph 50 Hz,27.75 Inch,14.5 Inch,33 Inch,119 lbs.,,No,
https://www.lennoxpros.com/ml180uh090tp48b-furnace-gas-90btuh-4ton/p/96W51,https://images.lennoxpros.com/is/image/LennoxIntl/96W51?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/96W51,Lennox ML180UH090TP48B Furnace,"Lennox Merit ML180, ML180UH090TP48B, 80% AFUE, 88000 BTU, 4 Ton, 1 Stage Heat, Multi-Speed Upflow/Horizontal Gas Furnace",Lennox ML180UH090TP48B 1 Stage Heat Furance,Lennox,96W51,ML180UH090TP48B,Unit(S),ML180,Merit,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,1 Stage Heat,Multi-Speed,220/240 VAC 1 Ph 50 Hz,27.75 Inch,17.5 Inch,33 Inch,138 lbs.,,No,
https://www.lennoxpros.com/ml180uh110xe60c-80afue-upflow-horizontal-gas-furnace-5ton/p/81W25,https://images.lennoxpros.com/is/image/LennoxIntl/81W25?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/81W25,Lennox ML180UH110XE60C Furnace,"Lennox Merit ML180E, ML180UH110XE60C, 80% AFUE, 110000 BTU, 5 Ton, 1 Stage Heat, Constant Torque Upflow/Horizontal Gas Furnace",Lennox ML180UH110XE60C 1 Stage Heat Furance,Lennox,81W25,ML180UH110XE60C,Unit(S),ML180E,Merit,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,1 Stage Heat,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,152 lbs.,,No,Low NOx
